cod,numero_caso,descripcion,area_resolutor,estado
3950,4086,INVITADA MUESTRA MAS IMAGENES DE LOS JUEGOS QUE GANO Y QUE NO LE ABRIERON COMPLETAMENTE A MITAD DE LA ATRACCION SE PARO SE PUSO EN NEGRO LA PANTALLA Y PERDIO LOS JUEGOS GRATIS QUE FALTABAN  // INDICA QUE ES EL SEGUNDO RECLAMO Y ESTA VEZ PUDO TOMAR MAS FOTOS DE LA FALLA EN LA ATRACCION  // PORQUE SOLO SE CUELGA CUANDO LE ABRE EL JUEGO  // INDICA QUE LE DEVUELVAN LOS JUEGOS GRATIS QUE GANO Y NO PUDO JUGAR EL RANGO DE HORA ES DE 18:07 a 18:43 // SE ADJUNTA IMAGENES CAPTURADAS,CONTROL Y GESTION - SOPORTE,CERRADO
3951,4087,Celular / Datos móviles / Google chrome Indica que compró un bonos de S/360 // ganó más de S/1500 y se cerró la sesión cuando vuelve a ingresar no visualiza el premio en su saldo efectivo. Indica que no sacó pantallazo  y que ya le ha pasado anteriormente ello. Lo califica de estafa.,CONTROL Y GESTION - SOPORTE,CERRADO
3952,4088,invitado solicita reapertura de cuenta .se sube correo.,SOPORTE,CERRADO
3953,4089,INVITADO INDICA QUE NO RECONOCE APUESTA DE $125 // QUE SE APOSTO SOLO CUANDO SE DESCONECTO EL JUEGO POR UN MOMENTO // SE VISUALIZA QUE TODAS SUS JUAGAS SON ENTRE $25  // $40 $60 // Y LUEGO TIENE UNA DE $125. ADJUNTO FOTO DE ALIRA DONDE SE VE LA JUGADA A LAS 8:58 PM.  servicio //  Ezugi - Casino - Mobile juego: 137837376  sala: Roulette Evolution Mobile,SOPORTE,CERRADO
3954,4090,Invitada indica que ha realizado recarga vía Kashio por S/300 // codigo de pago: 221482237635.  Y aun no procesa en su saldo. Se verifica en Alira que recarga esta en curso.   Se adjunta constancia de invitada,FINANZAS - SOPORTE,CERRADO
3955,4091,Invitado solicita el cierre de su cuenta por motivos personales.  *Se adjunta imagen. ,VENTAS - SOPORTE,CERRADO
3957,4093,Solicita el cierre de su cuenta. Motivo: Indica que su menor hijo fue el que se registró.,VENTAS - SOPORTE,CERRADO
3958,4094,Invitada consulta por sus 2 retiros de s/500.00 solicitados el día 24/05 a las 12:19:50 AM y 11:46:43 PM // respectivamente. En Alira los abonos figuran como enviados // sin embargo aún no los visualiza en su cuenta. Solicita revisen su caso // ya que el abono que solicitó el día 25/05 si lo recibió. ,SOPORTE,CERRADO
3959,4095,Invitada inidica que realizó apuesta al partido Liverpool vs. Real Madrid // que "SI" habría VAR. Pero su apuesta fue considerada como LOST. Menciona que en el minuto 43 del primer tiempo hubo un gol anulado por decisión del VAR (no hubo visualización de video // el arbitro fue avisado por el VAR). Por lo cual ella considera que si hubo VAR en el partido y debio ganar la apuesta.  Se adjunta apuesta en Altenar,DEPORTES - SOPORTE,CERRADO
3960,4096,invitado desea cerrar su cuenta por motivo que ya no quiere seguir jugando,VENTAS - SOPORTE,CERRADO
3961,4097,Invitado indica que el día 26 del presente mes // realizó una apuesta por S/300 y por ello debió pagarse un monto de S/480 // indica que esta no fue pagada devolviendo su apuestas original de S/300 // exige que monto de S/180 (la diferencia) sea abonada.  Se verifica en altenar // alira y en evidencias de invitado que apuesta sí fue pagada // además de haber accedido al retiro de sus ganancias en las cajas de casino físico // se indicó // pero invitado no comprende y exige se le ingrese un reclamo.   Se adjunta imagenes. ,SOPORTE,CERRADO
3962,4098,Invitada indica que estaba realizando juego y se abren las 3 ollas del juego y se abrio todo la pantalla y el juego empezo a pagarle e indicaba que tenia una ganancia grande. El juego se cerro y salio un mensaje de error y se puso en pantalla en negro. Volvio a ingresar al juego y no se habia reanudado la jugada. Solicita que se revise la jugada ya que tenia un premio .  Se revisa en Alira que no cuenta con premio de sus ultimas jugadas. No cuenta con imagenes.,CONTROL Y GESTION - SOPORTE,CERRADO
3963,4099,Solicita que reactiven su cuenta online // se adjunta correo. ,SOPORTE,CERRADO
3964,4100,Invitada mensiona que en su última apuesta tuvo una atracción la cual fue concluida ganando más de S/80 (no recuerda monto exacto) // de pronto juego se desconectó // a su reingreso verificó que premio ya no estaba y tampoco se había realizado el pago de premio en su bolsa de efectivo.  No cuenta con evidencias. No se verifica hasta el momento pago por apuesta señalada.  Se adjunta imagen de excel con 2 últimas apuestas. ,CONTROL Y GESTION - SOPORTE,CERRADO
3965,4101,Invitada informa que ayer 29/05 estuvo jugando en GTB Lucky Ladys Charm deluxe Mobile // pero la batería de su celular se gasto justo en el momento que le abrió la atracción para juegos gratis // apagándose su dispositivo.  Invitada reclama esas jugadas perdidas // se adjunta imagen de ALIRA. Invitada no tiene imagen para sustentar.,CONTROL Y GESTION - SOPORTE,CERRADO
3966,4102,Invitado solicita cierre de cuenta // no informa motivo. Se adjunta imagen,SOPORTE,CERRADO
3967,4103,Indica que nunca se le menciono que el rollover incluye la suma del deposito mas bono y se aplica el rollover x10. Y la persona que se contacto con ella(998384037) no le brindo esa información solo le mencionó que el rollover era x10. Invitada recargó S/.190 e indica que su rollover solo debio ser S/.1900.  Se explico condiciones de la promoción // pero menciona que es una estafa y se quejará en redes sociales. Se ingresa reclamo a insistencia de la invitada y quiere que se le devuelva su deposito.,SOPORTE,CERRADO
3968,4104,Invitada solicita la anulación de la cuneta bancaria #  8983249240976. Comunica ya no la tiene activa. Se observa que ya tiene otra cuenta adjunta y activa del INTERBANK Se adjunta imágenes de ALIRA. Cuenta marcada con un cuadro rojo es para anulación.,FINANZAS - SOPORTE,CERRADO
3969,4105,Invitado comunica que no puede jugar y le aparece un mensaje de FONDOS INSUFICIENTES. Se verifica que tiene saldo en su cuenta (300.59 soles). Se llamo para realizar descarte // se solicito que cierre sesión y vuelva a ingresar // le sigue apareciendo el mismo mensaje. ,CONTROL Y GESTION - SOPORTE,CERRADO
3970,4106,invitado indica que realizo una apuesta al partido de partido Malasia vs hongkong de S/75  // pero le salio apuesta rechazada y se le desconto los S/75 de su saldo. ,DEPORTES - SOPORTE,CERRADO
3971,4107,Desea ingresar su reclamo ya que indica que damos pésima atención en casino online // indica que ha visto el plazo de 2 horas para su retiro en la página // pero se recalca que el plazo de el 24 hrs para banco BBVA y que su retiro solicitado el 31/05/2022 19:15:48 está en curso (aún se está dentro del plazo indicado). A su vez quieres solicitar el cierre de su cuenta via llamada // no quiere enviar correo. Recalca que tuvo un anterior reclamo y nos quedamos con sus S/100. se registra reclamo a solicitud de invitada quien indica que irá a casino fisico a poner su queja. ,SOPORTE,CERRADO
3972,4108,Invitado realizó su depósito de s/100 vía Kashio y hasta el momento no se reflejada. Se verifica que sigue en estado "en curso" .  Código de pago: 221522804872  .  Se adjunta constancia de pago. ,FINANZAS - SOPORTE,CERRADO
3973,4109,Solicita que cerremos su cuenta online indicando este motivo: "ya que no tienen una modalidad de límite de depósito de dinero diario por un tema de Juego Responsable". Se adjunta imagen.,VENTAS - SOPORTE,CERRADO
3974,4110,Se contacta invitado indicando que al ingresar a su cuenta verificó saldo S/8 // bono casino S/180 // bono deportivo S/32. Se explica a invitado que no se verifica cuente con lo mensionado // insiste que sí lo vió // se pide nos adjunte evidencias de lo expuesto // de esta manera poder elevar su caso. Invitado incómodo indica no contar con alguna // ya que actualizó y se borró // pide se ingrese un reclamo para la verificación del caso y se le confirme si el sistema presenta error. Invitado no acepta explicación brindada por chat. Se ingresa caso a insistencia de invitado. ,OPERACIONES TI - SOPORTE,CERRADO
3975,4111,Invitada tenía 1.522 //90 en bonos (1era recarga bono Duplica) // sin embargo a las 15:56:54 hrs logra la conversión a efectivo y sus 1.522 //90 bonos se convierten en S/1000 (considerar que la conversión máxima de esta promo son S/10000 no S/1000). Se adjunta imagen en donde se visualiza que el movimientos figuran S/1.515 //40 // pero en perfil figuran S/1000 (invitada también visualiza S/1000),CONTROL Y GESTION - SOPORTE - PROMOCIONES,CERRADO
3976,4112,Invitado solicita la reactivación de su cuenta online.   Se adjunta imagen de correo. ,SOPORTE,CERRADO
3977,4113,Solicita la baja de su cuenta ya que no desea seguir jugando. Se adjunta correo.,VENTAS - SOPORTE,CERRADO
3978,4114,Clienta se apersona al casino para realizar su retiro en la caja de apuesta deportivas // previo a esto ingreso su bono de sorteo electrónico por el monto de 300 soles // al aprobarse el retiro automáticamente se canceló el bono.  Se adjunta imágenes de Alira.,PROMOCIONES,CERRADO
3979,4115, Asunto del reclamo: Casino online  Detalle del reclamo: Me engañaron para ingresar al casino online sacándome limpiamente 100 soles // ganó la bonificación de 500 soles //.me dijeron que duplicaba // el premio // quiero hacer el retiro y me niegan diciendo que no tengo nada  Pedido del reclamo: No sean estafadores y devuelvan mi dinero ,SOPORTE,CERRADO
3980,4116,Solicita la baja de su cuenta.,VENTAS - SOPORTE,CERRADO
3981,4117,Invitada solicita el cierre de su cuenta. Comenta que han realizado depósitos sin su autorización. No autoriza por ningún motivo que sea aperturada nuevamente // indica que no es ella la persona que ha estado jugando.   *Adjunta su Cex.,VENTAS - SOPORTE,CERRADO
3982,4118,Invitado indica que el 6 fue ganado con 3 soles y semi plenos y no solo no se lo pagaron //  sI no que le quitaron su apuesta // el monto es un aprox de S/150 Esto sucedió entre las 4:05 pm y las 4:11 pm.  SERVICIO:  Ezugi - Casino - Mobile SALA: Ruleta Live Lobby Mobile ,CONTROL Y GESTION - SOPORTE,CERRADO
3984,4120,Invitada consulta por su retiro de s/840.00 solicitado el día 01/06 a las 03:16:49 PM // a la fecha retiro solo figura con fecha de aprobación // está pendiente fecha de envío.  Solicita una respuesta lo más pronto posible.,FINANZAS - SOPORTE,CERRADO
3985,4121, el 24 fue ganador y pasa lo mismo que el reclamo anterior //  lo mismo 4 plenos tiene que pagarle aprox S/144 // JUGADA SE DIO ENTRE LAS 8:20 Y 8:28 AM.  SERVICIO:  Ezugi - Casino - Mobile SALA: Ruleta Live Lobby Mobile ,CONTROL Y GESTION - SOPORTE,CERRADO
3986,4122,Invitado tuvo una apuesta de $88 y tuvo premio // el cual no fue abonado.   SERVICIO: Microgaming Mobile - Slots JUEGO: 24780000065877 SALA: Megaways Jack Mobile,CONTROL Y GESTION,CERRADO
3987,4123,CLIENTE FURIOSOS // INDICA QUE El 10 fue ganador con 10 plenos estamos hablando de 360 más según invitado. juego es entre 8:35 am y 8:37 am  Ezugi - Casino - Mobile Ruleta Live Lobby Mobile,CONTROL Y GESTION - SOPORTE,CERRADO
3988,4124,invitado indica que no puede jugar ruleta // dado que le sale como jugador bloqueado.,OPERACIONES TI,CERRADO
3989,4125,Indica que el día 29/05/2022 realizó una recarga de S/.100  y luego giro la Ruleta y ganó un bono de S/.500 // teniendo un total de S/.600 en bono. Menciona que no ve su bono de S/.100 en su cuenta online. Se verifica en Alira que el bono de S/.100 fue eliminado de forma manual el mismo 29/05 a las 06:22:54 PM. Se indica a la invitada lo que se visualiza en el sistema // pero dice que ella nunca elimino su bono y que lo mas probable es que lo haya eliminado la señorita que la atendio ese día que se registro // porque su cuenta se quedo abierta la tablet de la ejecutiva.   Se ingresa reclamo a insistencia de invitada. Se adjunta historial de Alira,SOPORTE,CERRADO
3991,4127,INVITADO INDICA QUE HOY A LAS 00:40 APROX DESAPARECIO EL SALDO DE S/619 DE BONO QUE TENIA DE LA NADA // ADJUNTA IMAGEN DE SU HISTORIAL Y SE VERIFICA EN ALIRA QUE A LAS 00:41 AM SE LE HACE UN DESCUENTO MANUAL POR DICHO SALDO.,VENTAS - SOPORTE,CERRADO
3992,4128,invitado indica que ha realizado dos depósitos pero le salió denegada // mas exige que le generemos un caso dado que envía constancia en la cual se ha debitado de su cuenta a nombre de atlantic.,FINANZAS - SOPORTE,CERRADO
3993,4129,Invitada mensiona que el día 01 de junio estuvo jugando y atracción fue interrumpida mostrando mensaje de "error" No recuerdo hora exacta // solo indica que fue a las 2am porque intentó comunicarse con nosotros y ya no había atención. Pide que juegos sean revisado y se le brinde un código por lo sucedido. (no indica monto) No brinda mayor detalle.  Se adjunta imagen de excel con últimas apuestas realizadas. ,CONTROL Y GESTION - SOPORTE,CERRADO
3994,4130,Invitada solicita el cierre de su cuenta // indicando que solo tiene perdidas en la página sin que haya juego.  Se adjunta correo.,VENTAS - SOPORTE,CERRADO
3995,4131,invitado desea colocar una queja dado que indica ver jugado y no se le ha otorgado ningun bono  // invitado indica ser desde que se fundo Atlantic en fisico .,SOPORTE,CERRADO
3996,4132,Invitado solicita el cierre de su cuenta.  Motivo: mala atención de soporte // juguó miles de soles y no se me activo ni 1 punto ni tickets // entre otros motivos.  No desea jugar en la página. Se adjunta imagen de chat.   ,VENTAS - SOPORTE,CERRADO
3997,4133,invitado indica que en la mesa mesa de Evolution gaming  // Live auto roulette cayo el numero 24  // el habiendo apostado 0.50  // siendo el monto por pagar de 63 soles . Los cuales no fueron pagados  //omitieron el lance y se congelaron las apuestas y siguieron lanzando la bola. mientras tanto // todos los jugadores se quejaban por el chat  // exigiendo el pago del número 24 .  Indicando que después de unos minutos dieron como ganador otro numero y cerraron la mesa. El invitado reclama el monto de 63 soles que fue la ganancia .  Se reviso en alira jugada de apuesta de 21 soles ( se adjunta imagen) la cual aparece como perdida // se le informa y no esta de acuerdo  // se adjunta imagen de correo e imagen de ruleta y chat ,CONTROL Y GESTION - SOPORTE,CERRADO
3998,4134,Invitada reporta que el día sábado 04 a las 8:08PM realizó una recarga la cual fue descontada de su cuenta bancaria // sin embargo está figura como denegada en Alira. ,SOPORTE,CERRADO
3999,4135,Invitada solicita cierre de su cuenta // indica motivos personales y desiste de su saldo. Se adjunta imagen ,VENTAS - SOPORTE,CERRADO
4000,4136,Invitado comunica que el 31/05 a las 08:00 am aproximadamente realizo un deposito por el monto de 400 soles que ha sido descontado de su saldo pero no ha sido cargado a su cuenta online del casino. Se verifico en ALIRA  que dicho deposito no se ha realizado y se recomienda comunicarse con su banco.  Se adjunta imagen de ALIRA e imagen compartida por el invitado,SOPORTE,CERRADO
4001,4137,Se le indicó a invitada el motivo por el cual se está denegando su retiro // sin embargo no acepta explicación pese a haberle mostrado nuestros TyC 11.5 // indicandole además que para realizar su registro aceptó nuestros TyC.  De manera insistente pide que se devuelva el monto que depositó (fue un total de S/2150) a su tarjeta con la que realizó su recarga.  Se ingresa reaclamo por exigencia de invitada. ,SOPORTE,CERRADO
4002,4138,Invitado no ha recibido la recarga realizada vía Visa QR a las 6:37PM. Estado de la operación figura como "En curso" sin embargo el monto ha sido descontado de su cuenta bancaria.  Adjunta constancia ,FINANZAS - SOPORTE,CERRADO
